Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Dylan Crews","WSN",138,595,539,131,87,22,4,18,72,69,42,0,131,10,3,0,,26,8,0.243556,0.0705482,0.219753,0.321034,0.308503,0.401042,0.309898,0.709545,0.157485,6.41307,0.288063,0.249619,0.899901,68.7788,-1.52506,97.8954,1.14952,5.27601,-0.33460795879364014,1.1010150909423828,2.10377,160.66000366210938,,,,,,,633.4,4.589855072,633.4,4.589855072,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Matt Wallner","MIN",110,476,410,96,50,22,2,22,60,65,51,1,147,12,3,0,,4,2,0.233805,0.10691,0.307798,0.347337,0.334335,0.455358,0.342442,0.789693,0.221553,4.29234,0.303847,-0.255618,-0.612707,67.6,11.3569,119.681,-0.868325,-0.649892,10.173218786716461,-6.049891650676727,2.09807,380.20001220703125,,,,,,,600.6,5.46,600.6,5.46,,,,,,,,,,,,,,,,,,,"Matt Wallner","26466",670242
"Sal Frelick","MIL",118,511,460,125,92,21,3,8,60,52,40,0,71,6,3,2,,15,4,0.270963,0.0788374,0.139419,0.565471,0.335114,0.386438,0.317598,0.721552,0.115474,5.50167,0.302968,0.423464,0.293834,62.2632,1.88464,103.904,0.717299,4.76592,3.081951677799225,0.29091835021972656,2.08451,209.13999938964844,,,,,,,548.5,4.648305084,548.5,4.648305084,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Nolan Arenado","ARI",138,595,543,138,92,27,1,17,64,75,41,4,84,5,5,1,,3,1,0.253506,0.0695938,0.141177,0.492954,0.309393,0.403605,0.308025,0.712998,0.150099,3.12193,0.269513,-0.177693,-0.681357,67.8741,-2.42974,95.6083,-0.85905,2.56633,-3.956099271774292,4.291331648826599,2.05966,690.6300048828125,,,,,,,614.5,4.45289855,614.5,4.45289855,,,,,,,,,,,,,,,,,,,"Nolan Arenado","9777",571448
"Teoscar Hernández","LAD",138,595,546,142,85,27,1,29,75,92,38,1,157,6,4,1,,6,2,0.260758,0.0642834,0.264344,0.243181,0.313752,0.4729,0.336514,0.786652,0.212142,3.71616,0.312046,-0.615708,-0.438237,81.6362,11.3324,116.617,-1.05394,-3.97736,10.66426146030426,-10.352360486984253,2.05727,138.4600067138672,,,,,,,743.6,5.388405797,743.6,5.388405797,,,,,,,,,,,,,,,,,,,"Teoscar Hernandez","13066",606192
"Miguel Vargas","CHW",139,602,524,124,75,29,2,18,76,68,66,0,113,7,5,0,,7,2,0.236587,0.110046,0.18792,0.585603,0.327155,0.40241,0.320539,0.729565,0.165823,4.29674,0.26659,-0.0571324,-0.421297,74.7889,3.65793,105.094,-0.47843,-4.98029,3.135893315076828,-3.8302870988845825,2.04886,312.1400146484375,,,,,,,661.8,4.761151079,661.8,4.761151079,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Kyle Teel","CHW",115,464,406,100,71,17,1,12,57,49,51,0,117,4,3,1,,6,2,0.247424,0.10896,0.251719,0.432863,0.334669,0.380703,0.317397,0.715372,0.133279,3.98673,0.316752,-0.197337,-0.359392,56.461,1.63583,102.93,-0.556729,-1.336,1.0454915165901184,2.7390023469924927,2.0487,185.42999267578125,,,,,,,492.6,4.28347826,492.6,4.28347826,,,,,,,,,,,,,,,,,,,"Kyle Teel","33549",691019
"Tyler Soderstrom","ATH",136,588,528,135,81,27,1,26,71,87,50,2,133,6,4,0,,5,2,0.255645,0.084286,0.226538,0.372061,0.324478,0.45746,0.336429,0.781938,0.201814,3.34319,0.292763,-0.134895,-0.715003,80.6355,11.1588,113.478,-0.849898,-2.0582,8.490628004074097,-8.70819640159607,2.04834,87.51000213623047,,,,,,,728.3,5.355147058,728.3,5.355147058,,,,,,,,,,,,,,,,,,,"Tyler Soderstrom","27467",691016
"Harrison Bader","SFG",123,532,484,122,84,22,1,15,62,59,34,0,126,9,4,1,,15,6,0.251219,0.0636866,0.236291,0.269526,0.309424,0.394552,0.307481,0.703975,0.143333,5.01013,0.306606,-0.0106931,-0.226617,60.4521,-2.40778,98.6127,-0.237311,1.31052,-1.1120713204145432,3.21051824092865,2.02561,379.7099914550781,,,,,,,550.4,4.474796747,550.4,4.474796747,,,,,,,,,,,,,,,,,,,"Harrison Bader","18030",664056
"Freddy Fermin","SDP",118,467,424,103,74,18,0,11,47,47,32,1,93,3,4,4,,3,1,0.241703,0.0683834,0.198129,0.345146,0.297343,0.361234,0.288545,0.658576,0.11953,2.8049,0.282728,0.0925314,-0.694806,45.9061,-9.2972,86.9864,-0.602274,2.706,-7.808264255523682,11.831003904342651,2.0145,716.5700073242188,,,,,,,416.3,3.527966101,416.3,3.527966101,,,,,,,,,,,,,,,,,,,"Freddy Fermin","21840",666023
"Colt Keith","DET",113,490,437,115,74,24,2,15,64,59,45,1,102,3,3,1,,3,1,0.263949,0.0916619,0.208994,0.438586,0.334389,0.432599,0.332663,0.766989,0.16865,3.96715,0.31021,0.628927,-0.625594,65.6979,7.80063,113.452,0.00333338,0.170462,7.772178457817063,-5.029538601636887,2.00611,492.79998779296875,,,,,,,575.9,5.096460176,575.9,5.096460176,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Chase DeLauter","CLE",118,511,456,113,73,25,1,15,62,59,48,0,93,2,5,0,,3,2,0.248767,0.09485,0.181347,0.523031,0.320476,0.405027,0.316952,0.725503,0.15626,2.79347,0.278972,-0.0343345,-1.00347,61.9953,1.61672,104.065,-1.03781,0.49634,1.4102263450622559,0.3213404268026352,1.97661,999,,,,,,,546.1,4.627966101,546.1,4.627966101,,,,,,,,,,,,,,,,,,,"Chase DeLauter","32127",800050
"Spencer Torkelson","DET",151,651,568,134,74,30,1,29,81,90,70,3,169,7,5,1,,2,0,0.235343,0.107663,0.259476,0.414925,0.324285,0.445201,0.331669,0.769486,0.209858,2.8757,0.278949,0.0843977,-0.708228,86.7589,9.8382,112.767,-0.62383,-0.386711,9.172150015830994,-12.261710971593857,1.97635,188.30999755859375,,,,,,,782.5,5.182119205,782.5,5.182119205,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Anthony Volpe","NYY",110,476,430,98,59,22,3,14,55,54,37,0,113,4,3,2,,17,5,0.228111,0.0776237,0.238114,0.325993,0.292935,0.391161,0.297934,0.684095,0.16305,5.99147,0.274742,0.54934,0.687833,50.3994,-5.84369,90.9078,1.23717,1.64129,-3.8637399673461914,6.741285085678101,1.97061,680.5700073242188,,,,,,,472.6,4.296363636,472.6,4.296363636,,,,,,,,,,,,,,,,,,,"Anthony Volpe","27647",683011
"TJ Friedl","CIN",144,623,537,131,92,21,3,15,76,61,64,0,105,14,5,4,,13,3,0.244731,0.10252,0.169302,0.605547,0.337411,0.379812,0.318759,0.717223,0.135081,5.06019,0.276652,0.281485,0.162289,76.4976,2.88531,99.0655,0.443773,-0.922193,-0.24628347158432007,-1.2971930503845215,1.96275,257.8900146484375,,,,,,,665.9,4.624305555,665.9,4.624305555,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Addison Barger","TOR",120,518,466,115,66,27,1,20,66,70,45,2,122,4,3,1,,4,2,0.24641,0.0859532,0.234782,0.366097,0.315887,0.440065,0.325804,0.755953,0.193655,3.54824,0.289162,0,-0.620352,66.5673,5.36157,109.581,-0.620352,-1.61817,5.229273557662964,-4.3681745529174805,1.9122,204.4600067138672,,,,,,,599,4.991666666,599,4.991666666,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Jackson Holliday","BAL",104,448,395,98,65,19,2,13,59,47,46,1,97,4,2,1,,12,5,0.248472,0.102616,0.216386,0.474227,0.330885,0.40321,0.32204,0.734095,0.154738,5.16081,0.296858,-0.0244452,-0.448085,56.2028,3.26814,107.83,-0.47253,-2.1185,3.6616234183311462,-0.41850411891937256,1.90941,162.39999389648438,,,,,,,501.3,4.820192307,501.3,4.820192307,,,,,,,,,,,,,,,,,,,"Jackson Holliday","31781",702616
"Kyle Manzardo","CLE",136,588,516,124,70,26,1,26,69,81,59,2,138,7,6,0,,2,0,0.239535,0.101058,0.234195,0.43151,0.322629,0.448957,0.332225,0.771586,0.209422,3.06502,0.271523,-0.0377081,-0.594049,78.6283,9.15152,114.585,-0.631757,0.0974283,9.47634494304657,-11.102571479976177,1.90422,233.57000732421875,,,,,,,705.7,5.188970588,705.7,5.188970588,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Carlos Narváez","BOS",107,423,374,85,53,20,0,11,45,46,42,1,110,4,2,1,,2,1,0.227857,0.0989931,0.260704,0.379714,0.310729,0.37459,0.302232,0.685319,0.146733,2.83574,0.289945,-0.293712,-0.553242,46.2638,-3.71695,88.5442,-0.846954,1.43365,-6.558295488357544,9.383647799491882,1.90282,553.3099975585938,,,,,,,402.4,3.760747663,402.4,3.760747663,,,,,,,,,,,,,,,,,,,"Carlos Narvaez","19722",665966
"Spencer Horwitz","PIT",115,497,431,116,75,29,1,11,63,52,56,1,90,6,3,1,,2,1,0.269058,0.113593,0.180524,0.629238,0.358891,0.418146,0.341146,0.777036,0.149088,3.10301,0.314274,-0.373443,-0.795897,70.0597,11.3353,117.398,-1.16934,1.86565,9.078820705413818,-7.209347128868103,1.88304,716.3099975585938,,,,,,,598.8,5.206956521,598.8,5.206956521,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Evan Carter","TEX",110,476,415,100,65,19,3,12,58,51,50,1,106,8,3,1,,19,5,0.240112,0.104109,0.222727,0.467428,0.330928,0.388817,0.317212,0.719745,0.148704,6.25559,0.292778,0.274229,0.976845,57.8496,1.60658,104.465,1.25107,-1.13588,3.7559316158294678,-1.7358752489089966,1.88288,287.79998779296875,,,,,,,526.1,4.782727272,526.1,4.782727272,,,,,,,,,,,,,,,,,,,"Evan Carter","27790",694497
"Parker Meadows","DET",122,525,466,108,69,19,6,14,63,58,49,1,130,3,4,2,,14,3,0.231093,0.0937918,0.247571,0.378848,0.306421,0.386308,0.302741,0.692728,0.155214,6.70336,0.288269,0.396654,0.629944,57.6364,-4.39637,92.84,1.0266,1.75043,-3.403820514678955,3.625433087348938,1.87142,999,,,,,,,533.9,4.376229508,533.9,4.376229508,,,,,,,,,,,,,,,,,,,"Parker Meadows","23800",678009
"Vinnie Pasquantino","KCR",149,644,576,150,89,31,1,28,75,95,55,4,95,6,6,0,,1,0,0.260213,0.0856987,0.148206,0.578241,0.328144,0.466034,0.339844,0.794178,0.205822,2.3931,0.265298,-1.01161,-0.810839,90.1004,14.0068,115.633,-1.82245,-1.82744,10.043186783790588,-13.97743558883667,1.86528,79.19999694824219,,,,,,,807.7,5.420805369,807.7,5.420805369,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
"Heliot Ramos","SFG",149,644,579,149,99,25,2,23,78,78,50,2,152,10,4,1,,7,3,0.257282,0.0773312,0.23594,0.327758,0.32473,0.425004,0.325448,0.749735,0.167722,3.89743,0.309387,-0.226798,-0.831852,82.5735,6.47997,110.921,-1.05865,-3.14198,7.277080297470093,-10.641978025436401,1.84788,221.88999938964844,,,,,,,740.4,4.969127516,740.4,4.969127516,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Carson Kelly","CHC",94,373,330,77,51,13,1,12,42,43,35,0,76,4,3,1,,2,0,0.233264,0.0947466,0.204062,0.464302,0.312711,0.386912,0.307547,0.699623,0.153649,3.53939,0.26544,-0.573769,-0.282285,42.4046,-1.66821,98.0567,-0.856054,2.38879,-1.7151528596878052,8.738792657852173,1.84494,608.2899780273438,,,,,,,378.2,4.023404255,378.2,4.023404255,,,,,,,,,,,,,,,,,,,"Carson Kelly","13620",608348
"Ramón Laureano","SDP",130,560,505,122,74,25,2,21,69,71,41,1,152,10,3,1,,9,3,0.242331,0.0740115,0.271178,0.272926,0.310878,0.426844,0.319772,0.737723,0.184513,4.75337,0.301713,-0.479984,-0.426876,69.2223,3.05399,108.378,-0.90686,0.659483,4.653721451759338,-5.340516686439514,1.83595,219.1699981689453,,,,,,,621.2,4.778461538,621.2,4.778461538,,,,,,,,,,,,,,,,,,,"Ramon Laureano","17128",657656
"Brayan Rocchio","CLE",125,539,480,115,77,26,2,11,61,54,43,0,99,8,4,3,,13,5,0.239098,0.0806928,0.184556,0.437226,0.309704,0.366564,0.298308,0.676267,0.127466,4.81368,0.278313,-0.121168,-0.385797,57.2336,-6.45338,91.2219,-0.506965,-0.204472,-6.083478569984436,5.320527791976929,1.81999,999,,,,,,,517.9,4.1432,517.9,4.1432,,,,,,,,,,,,,,,,,,,"Brayan Rocchio","23690",677587
"Brandon Lowe","PIT",126,546,492,120,73,23,1,23,69,68,45,1,140,5,4,1,,4,1,0.243194,0.0815459,0.257198,0.317054,0.309669,0.433576,0.320867,0.743245,0.190381,3.57672,0.290971,-0.296502,-0.513835,67.9772,3.46306,103.506,-0.810336,-3.85088,1.4584235548973083,-2.3008835315704346,1.77237,186.66000366210938,,,,,,,623.4,4.947619047,623.4,4.947619047,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Christian Yelich","MIL",146,630,553,141,96,24,1,20,81,80,70,5,153,5,3,0,,17,4,0.255885,0.110657,0.242609,0.456114,0.342802,0.413663,0.32965,0.756465,0.157779,4.67206,0.317099,0.807053,0.553682,82.9274,8.48806,112.16,1.36073,-0.0721596,10.440583348274231,-14.222159169614315,1.75759,127.97000122070312,,,,,,,746,5.109589041,746,5.109589041,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"Carter Jensen","KCR",99,401,356,87,55,16,3,12,46,47,40,1,104,2,3,1,,4,1,0.244652,0.099368,0.259125,0.383475,0.321747,0.411037,0.319262,0.732785,0.166385,4.74664,0.308263,0.0156526,-0.148519,49.4268,2.02189,101.455,-0.132867,0.376463,0.5550924837589264,2.6014626026153564,1.75026,999,,,,,,,438.3,4.427272727,438.3,4.427272727,,,,,,,,,,,,,,,,,,,"Carter Jensen","29478",695600
"Josh Jung","TEX",131,567,528,131,87,25,1,18,62,68,31,0,143,4,3,1,,4,1,0.248217,0.0549333,0.252892,0.217221,0.293736,0.404174,0.302756,0.697911,0.155957,3.39494,0.305692,-0.710258,-0.53948,62.2544,-4.74102,94.5067,-1.24974,0.426673,-4.920746564865112,2.4516733288764954,1.74403,497.8900146484375,,,,,,,562.8,4.296183206,562.8,4.296183206,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Sean Murphy","ATL",86,348,304,67,38,14,0,15,39,43,34,1,94,8,2,0,,0,0,0.221308,0.0973839,0.270776,0.359647,0.312808,0.415116,0.317587,0.727924,0.193808,2.08133,0.266271,-0.0947544,-0.489096,42.3507,1.27907,102.672,-0.58385,1.79865,0.5168425440788269,4.223653197288513,1.74081,683.2899780273438,,,,,,,378.8,4.404651162,378.8,4.404651162,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Ha-Seong Kim","ATL",96,413,360,88,62,16,1,9,48,42,44,1,74,4,3,2,,15,4,0.244303,0.106854,0.179265,0.596069,0.329819,0.367515,0.308942,0.697334,0.123212,5.20365,0.282039,0.0279135,0.714815,47.4201,-1.37906,96.7497,0.742729,-0.374675,-0.8482630848884583,4.050325036048889,1.73345,727.8599853515625,,,,,,,430.8,4.4875,430.8,4.4875,,,,,,,,,,,,,,,,,,,"Ha-Seong Kim","27506",673490
"Nolan Schanuel","LAA",143,616,531,141,100,25,1,15,76,63,69,3,85,9,4,3,,6,1,0.2651,0.112072,0.137746,0.813609,0.356959,0.401619,0.334323,0.758579,0.13652,3.66101,0.288558,-0.871249,-0.581479,83.4222,10.637,113.669,-1.45273,-1.93704,8.471039652824402,-12.937038540840149,1.71227,545.77001953125,,,,,,,720.4,5.037762237,720.4,5.037762237,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Jared Triolo","PIT",128,553,485,119,83,23,3,9,62,51,58,1,125,4,3,2,,15,4,0.244826,0.105719,0.226787,0.466159,0.329416,0.363141,0.307605,0.692557,0.118316,5.38413,0.309239,-0.140104,0.485728,62.8944,-2.44685,94.4212,0.345624,-0.608895,-3.310841351747513,1.5661049485206604,1.70388,999,,,,,,,553.1,4.32109375,553.1,4.32109375,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Jurickson Profar","ATL",149,644,556,141,92,28,1,19,82,73,73,1,104,9,4,1,,9,2,0.253116,0.113536,0.161447,0.703243,0.347262,0.409554,0.33295,0.756817,0.156439,4.12683,0.279008,-0.316347,-0.173935,86.4962,10.4026,113.196,-0.490282,-2.86502,9.581842482089996,-14.515016317367554,1.68743,190.13999938964844,,,,,,,756.6,5.077852348,756.6,5.077852348,,,,,,,,,,,,,,,,,,,"Jurickson Profar","10815",595777
"Kerry Carpenter","DET",113,490,449,116,67,20,4,24,62,78,32,2,116,6,3,0,,2,2,0.257505,0.0649389,0.237247,0.273719,0.313895,0.48125,0.33902,0.795145,0.223745,3.99373,0.293265,-0.154284,-0.850769,68.2269,10.3296,117.831,-1.00505,-0.299974,9.292776703834534,-9.849974513053894,1.66849,237.33999633789062,,,,,,,619.2,5.479646017,619.2,5.479646017,,,,,,,,,,,,,,,,,,,"Kerry Carpenter","25961",681481
"Nick Gonzales","PIT",97,420,384,101,66,23,4,8,46,45,27,0,86,6,4,1,,2,2,0.263816,0.0634377,0.204039,0.31091,0.318003,0.405317,0.314548,0.723321,0.141501,4.09086,0.3177,0.129995,-0.938856,50.1354,0.509173,99.1773,-0.808861,0.614385,-1.2183838188648224,3.5143848061561584,1.66457,999,,,,,,,443.5,4.572164948,443.5,4.572164948,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Victor Scott II","STL",134,581,515,117,86,20,3,9,65,50,46,0,125,9,4,6,,38,7,0.226237,0.0798833,0.214355,0.372668,0.299244,0.324362,0.2791,0.623605,0.0981249,6.69899,0.279486,0.27394,3.82247,52.6323,-16.0173,78.9254,4.09641,5.26121,-10.415671825408936,7.336211442947388,1.66263,389.5400085449219,,,,,,,517.5,3.861940298,517.5,3.861940298,,,,,,,,,,,,,,,,,,,"Victor Scott II","31349",687363
"Gavin Lux","TBR",105,455,402,103,73,21,2,7,53,41,48,0,99,2,2,1,,3,1,0.256897,0.104788,0.216516,0.483973,0.336549,0.373151,0.314896,0.709699,0.116254,3.84589,0.321462,0.0746464,-0.585068,54.4416,0.679887,100.581,-0.510422,-0.897009,-0.1986769735813141,0.7779912948608398,1.66152,999,,,,,,,465.8,4.436190476,465.8,4.436190476,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Ryan McMahon","NYY",113,490,428,90,56,17,1,17,53,55,56,2,156,3,3,1,,3,2,0.210675,0.113368,0.318674,0.355749,0.304097,0.370502,0.297453,0.674599,0.159827,2.94931,0.285207,0.0821623,-0.939282,51.6903,-6.20696,90.5764,-0.85712,3.87703,-6.299452304840088,5.627032995223999,1.6567,716.2899780273438,,,,,,,467.9,4.140707964,467.9,4.140707964,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Pedro Pagés","STL",91,358,327,74,50,14,1,10,34,39,24,1,92,3,3,2,,1,0,0.227781,0.0663,0.256802,0.258176,0.283668,0.365865,0.283213,0.649533,0.138085,2.9563,0.283129,-0.345709,-0.367268,33.6642,-8.68352,81.7435,-0.712978,2.7284,-8.46795904636383,9.728400468826294,1.64409,999,,,,,,,310.6,3.413186813,310.6,3.413186813,,,,,,,,,,,,,,,,,,,"Pedro Pages","25782",686780
"Luis García Jr.","WSN",121,525,489,133,90,26,2,16,63,67,29,1,82,2,5,0,,13,5,0.272007,0.0550223,0.155555,0.353716,0.312054,0.429981,0.319309,0.742034,0.157973,4.79171,0.295102,-0.0292968,-0.156045,64.6986,2.66585,104.342,-0.185342,0.256248,2.5166194289922714,-4.018752098083496,1.63339,240.60000610351562,,,,,,,596.7,4.931404958,596.7,4.931404958,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Christian Walker","HOU",138,595,530,122,71,23,1,27,70,80,51,2,155,9,5,0,,3,1,0.231099,0.0849528,0.260905,0.325609,0.305885,0.430315,0.317677,0.7362,0.199216,3.1548,0.271101,-0.586306,-0.643482,72.5366,2.23273,103.955,-1.22979,4.52509,1.5436794757843018,-6.149913787841797,1.62398,203.57000732421875,,,,,,,662.3,4.799275362,662.3,4.799275362,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Brandon Marsh","PHI",115,497,440,113,73,22,3,14,59,59,49,1,141,3,5,2,,10,3,0.256036,0.0980732,0.282918,0.346648,0.330714,0.41487,0.324646,0.745584,0.158834,5.08981,0.340506,0.280826,0.0183534,63.4015,4.67709,106.368,0.299179,-1.35486,4.049970060586929,-4.879859924316406,1.60686,703.4299926757812,,,,,,,571.9,4.973043478,571.9,4.973043478,,,,,,,,,,,,,,,,,,,"Brandon Marsh","20202",669016
"Eugenio Suárez","CIN",143,616,546,128,69,23,1,35,79,97,53,1,185,11,6,0,,3,1,0.234913,0.0858426,0.300795,0.285386,0.311696,0.474323,0.33624,0.786019,0.23941,3.09309,0.280324,-1.19728,-0.69156,84.3807,11.5956,111.04,-1.88884,0.00863976,6.1715545654296875,-11.04136043228209,1.5986,106.88999938964844,,,,,,,767.1,5.364335664,767.1,5.364335664,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Ryan O'Hearn","PIT",126,546,486,130,88,25,1,15,64,63,50,3,103,6,4,0,,3,1,0.267145,0.0922228,0.18882,0.488416,0.340518,0.419614,0.330603,0.760132,0.152469,3.37373,0.308224,-0.509262,-0.727245,72.2931,7.77896,110.175,-1.23651,-0.453893,5.348149299621582,-8.353893250226974,1.55104,299.9700012207031,,,,,,,632.1,5.016666666,632.1,5.016666666,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Justin Crawford","PHI",99,427,388,107,81,18,3,6,56,43,31,0,88,2,2,4,,22,6,0.276442,0.0730217,0.20706,0.352659,0.33106,0.382986,0.313942,0.714046,0.106544,6.49128,0.342004,-0.0208527,1.34053,50.761,0.307609,99.0353,1.31968,-1.20411,0.8314539194107056,0.02089071273803711,1.5407,999,,,,,,,460.9,4.655555555,460.9,4.655555555,,,,,,,,,,,,,,,,,,,"Justin Crawford","sa3020240",702222
"Adolis García","PHI",141,609,556,134,78,27,1,27,75,88,41,1,160,6,5,1,,13,4,0.241107,0.0672191,0.262641,0.255936,0.298007,0.441813,0.317499,0.73982,0.200706,4.26309,0.284972,0.0259936,0.0562994,74.1555,2.19747,101.472,0.0822929,0.176363,1.1447144970297813,-6.348637104034424,1.54059,226.5399932861328,,,,,,,686.7,4.870212765,686.7,4.870212765,,,,,,,,,,,,,,,,,,,"Adolis Garcia","19287",666969
"Sal Stewart","CIN",117,504,454,120,76,25,0,18,65,69,40,0,96,5,4,0,,8,2,0.263742,0.0797134,0.189659,0.4203,0.327895,0.439755,0.332827,0.767651,0.176013,3.8253,0.295271,0.0245409,0.0016958,67.6423,8.09077,108.702,0.0262367,1.59056,5.224578507244587,-7.009440541267395,1.53298,198.4600067138672,,,,,,,604.3,5.164957264,604.3,5.164957264,,,,,,,,,,,,,,,,,,,"Sal Stewart","31505",701398
"Brooks Lee","MIN",138,595,547,135,92,25,2,16,63,68,39,1,101,3,5,1,,4,1,0.247576,0.0656888,0.168978,0.388742,0.299321,0.389259,0.299524,0.68858,0.141683,3.40747,0.273838,-0.492294,-0.53037,63.7673,-6.53656,90.1169,-1.02266,-3.86659,-7.953483939170837,2.4084115028381348,1.52792,567.3699951171875,,,,,,,574.1,4.160144927,574.1,4.160144927,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"Brett Baty","NYM",102,441,398,99,65,15,1,17,53,55,37,0,108,3,2,1,,5,1,0.249289,0.0837513,0.244725,0.342226,0.316677,0.423662,0.321893,0.740339,0.174373,3.97837,0.297903,-0.0967964,-0.244064,55.2718,3.16426,109.393,-0.340861,0.608317,4.568616837263107,-4.316682696342468,1.52692,279.42999267578125,,,,,,,492.1,4.824509803,492.1,4.824509803,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"Mike Yastrzemski","ATL",105,455,394,90,51,20,3,16,56,50,52,2,107,4,3,2,,4,2,0.228554,0.115228,0.235429,0.489438,0.323072,0.41567,0.321342,0.738742,0.187115,4.66142,0.270631,-0.025243,-0.519925,56.8231,3.06136,105.244,-0.545168,2.21077,2.282708764076233,-2.664228916168213,1.50977,999,,,,,,,505.5,4.814285714,505.5,4.814285714,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Connor Norby","MIA",115,497,452,111,71,23,2,15,61,58,36,0,133,5,4,1,,8,3,0.244842,0.0718654,0.26819,0.267964,0.304386,0.40249,0.30771,0.706876,0.157648,4.65625,0.310992,-0.263158,-0.216128,56.5676,-2.15678,95.0355,-0.479287,0.141721,-3.403643399477005,1.5167205333709717,1.49871,700.4600219726562,,,,,,,518.5,4.508695652,518.5,4.508695652,,,,,,,,,,,,,,,,,,,"Connor Norby","29592",681393
"Garrett Mitchell","MIL",94,406,359,86,55,17,3,10,49,45,39,0,121,4,2,2,,14,4,0.238391,0.0959151,0.298843,0.320955,0.31724,0.385117,0.30906,0.702358,0.146727,6.42916,0.329366,0.093308,0.736694,46.655,-1.31706,98.0555,0.830002,0.552303,-0.10568106174468994,1.2023033499717712,1.49421,739.0900268554688,,,,,,,427.4,4.54680851,427.4,4.54680851,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Dylan Beavers","BAL",94,406,351,86,56,16,2,12,51,47,48,1,94,3,3,1,,11,4,0.246076,0.117364,0.230909,0.508268,0.337725,0.406662,0.326752,0.744388,0.160586,5.03111,0.298988,-0.0265394,-0.00742255,52.4871,4.51503,111.076,-0.033962,-0.401109,5.265893273055553,-4.65110918879509,1.4926,429.9700012207031,,,,,,,463.9,4.935106382,463.9,4.935106382,,,,,,,,,,,,,,,,,,,"Dylan Beavers","31695",687637
"Ke'Bryan Hayes","CIN",123,532,488,119,87,20,2,10,55,53,36,1,107,4,3,1,,11,3,0.244132,0.0678306,0.200414,0.338453,0.300133,0.354953,0.288122,0.655086,0.110822,4.92027,0.291496,0.176106,0.188147,52.0905,-10.7694,78.078,0.364253,8.1974,-13.458232164382935,10.097400069236755,1.46705,999,,,,,,,474.3,3.85609756,474.3,3.85609756,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Samuel Basallo","BAL",105,438,395,94,54,19,0,21,53,62,35,2,108,4,3,1,,2,1,0.239018,0.0809038,0.247225,0.327247,0.306355,0.447037,0.323548,0.753392,0.208019,2.59016,0.274093,-0.0114863,-0.626589,55.5099,3.73315,108.868,-0.638075,-1.61486,3.9421449303627014,-4.489857316017151,1.45315,174.1699981689453,,,,,,,501.9,4.78,501.9,4.78,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
